timestamp,city,temperature,description
2026-03-17T14:18:12.468Z,Tokyo,11.13,broken clouds
2026-03-17T14:34:01.568Z,Tokyo,10.82,broken clouds
2026-03-17T14:42:15.734Z,Tokyo,10.79,broken clouds
2026-03-17T14:47:47.004Z,Tokyo,10.79,broken clouds
2026-03-17T16:53:36.145Z,Tokyo,11.38,overcast clouds
2026-03-17T18:44:48.575Z,Tokyo,10.04,broken clouds
2026-03-17T20:27:12.465Z,Tokyo,10.6,broken clouds
2026-03-17T22:21:50.285Z,Tokyo,9.6,broken clouds
2026-03-18T01:08:21.767Z,Tokyo,12.35,broken clouds
2026-03-18T04:12:23.473Z,Tokyo,15.77,broken clouds
2026-03-18T06:48:43.874Z,Tokyo,15.11,overcast clouds
2026-03-18T08:34:57.453Z,Tokyo,15.57,broken clouds
2026-03-18T10:39:38.956Z,Tokyo,14.26,broken clouds
2026-03-18T12:41:29.900Z,Tokyo,14.06,broken clouds
2026-03-18T14:56:06.722Z,Tokyo,13.35,overcast clouds
2026-03-18T16:48:32.626Z,Tokyo,13.9,broken clouds
2026-03-18T18:42:29.479Z,Tokyo,12.41,overcast clouds
2026-03-18T20:24:18.421Z,Tokyo,12.55,overcast clouds
2026-03-18T22:21:43.743Z,Tokyo,11.99,overcast clouds
2026-03-19T01:07:36.424Z,Tokyo,13.66,broken clouds
2026-03-19T04:10:51.578Z,Tokyo,18.89,broken clouds
2026-03-19T06:42:50.510Z,Tokyo,18.13,broken clouds
2026-03-19T08:29:11.729Z,Tokyo,17.23,broken clouds
2026-03-19T10:28:52.237Z,Tokyo,14.84,broken clouds
2026-03-19T12:35:17.424Z,Tokyo,13.15,overcast clouds
2026-03-19T14:40:37.168Z,Tokyo,11.64,light rain
2026-03-19T16:44:19.799Z,Tokyo,10.89,broken clouds
2026-03-19T18:39:56.678Z,Tokyo,11.13,broken clouds
2026-03-19T20:25:25.121Z,Tokyo,10.8,broken clouds
2026-03-19T22:16:19.846Z,Tokyo,10.01,light rain
2026-03-20T01:03:51.615Z,Tokyo,9.45,broken clouds
2026-03-20T04:03:06.767Z,Tokyo,8.88,light rain
2026-03-20T06:39:45.463Z,Tokyo,9.39,mist
2026-03-20T08:28:07.282Z,Tokyo,9.3,broken clouds
2026-03-20T10:26:59.822Z,Tokyo,9.03,overcast clouds
2026-03-20T12:31:28.131Z,Tokyo,8.87,overcast clouds
2026-03-20T14:35:13.851Z,Tokyo,7.47,clear sky
2026-03-20T16:29:43.486Z,Tokyo,8.72,broken clouds
2026-03-20T18:31:39.749Z,Tokyo,6.94,scattered clouds
2026-03-20T20:19:27.807Z,Tokyo,4.82,clear sky
2026-03-20T22:16:16.878Z,Tokyo,5.7,few clouds
2026-03-21T01:00:04.437Z,Tokyo,10.32,clear sky
2026-03-21T03:53:58.950Z,Tokyo,13.91,clear sky
2026-03-21T05:00:34.822Z,Tokyo,15.16,clear sky
2026-03-21T06:29:07.655Z,Tokyo,15.82,few clouds
2026-03-21T08:18:41.794Z,Tokyo,14.29,few clouds
2026-03-21T10:15:22.045Z,Tokyo,12.62,few clouds
2026-03-21T12:23:07.023Z,Tokyo,11.8,few clouds
2026-03-21T14:16:17.878Z,Tokyo,12.22,few clouds
2026-03-21T16:15:43.998Z,Tokyo,9.21,clear sky
2026-03-21T18:20:18.257Z,Tokyo,7.6,few clouds
2026-03-21T20:13:21.210Z,Tokyo,6.33,few clouds
2026-03-21T22:12:29.386Z,Tokyo,6.28,broken clouds
2026-03-22T01:07:22.482Z,Tokyo,11.7,few clouds
2026-03-22T04:08:46.333Z,Tokyo,16.15,broken clouds
2026-03-22T06:36:25.427Z,Tokyo,14.67,overcast clouds
2026-03-22T08:20:41.396Z,Tokyo,14.49,clear sky
2026-03-22T10:16:12.990Z,Tokyo,13.6,clear sky
2026-03-22T12:24:18.280Z,Tokyo,13.58,clear sky
2026-03-22T14:17:31.576Z,Tokyo,13.27,clear sky
2026-03-22T16:16:30.018Z,Tokyo,13.22,overcast clouds
2026-03-22T18:20:28.773Z,Tokyo,10.46,moderate rain
2026-03-22T20:14:05.850Z,Tokyo,10.04,heavy intensity rain
2026-03-22T22:13:56.583Z,Tokyo,11.11,heavy intensity rain
2026-03-23T01:09:01.862Z,Tokyo,10.46,moderate rain
2026-03-23T04:15:30.161Z,Tokyo,14.14,broken clouds
2026-03-23T06:56:25.066Z,Tokyo,15.05,scattered clouds
2026-03-23T08:41:44.158Z,Tokyo,15.39,clear sky
2026-03-23T10:41:49.824Z,Tokyo,12.61,clear sky
2026-03-23T12:38:04.465Z,Tokyo,12.65,clear sky
2026-03-23T14:48:25.481Z,Tokyo,12.28,clear sky
2026-03-23T16:43:46.746Z,Tokyo,12.28,clear sky
2026-03-23T18:37:34.281Z,Tokyo,10.87,clear sky
2026-03-23T20:27:23.846Z,Tokyo,9.77,clear sky
2026-03-23T22:19:18.338Z,Tokyo,10.76,clear sky
2026-03-24T01:00:49.958Z,Tokyo,13.16,clear sky
2026-03-24T04:06:44.026Z,Tokyo,14.97,clear sky
2026-03-24T06:50:18.774Z,Tokyo,15.1,broken clouds
2026-03-24T08:37:46.024Z,Tokyo,14.66,broken clouds
2026-03-24T10:39:33.419Z,Tokyo,12.22,clear sky
2026-03-24T12:41:42.343Z,Tokyo,11.45,broken clouds
2026-03-24T14:50:34.203Z,Tokyo,12.19,overcast clouds
2026-03-24T16:49:22.639Z,Tokyo,12.2,overcast clouds
2026-03-24T18:45:21.732Z,Tokyo,12.12,overcast clouds
2026-03-24T20:29:59.199Z,Tokyo,11.28,broken clouds
2026-03-24T22:19:28.686Z,Tokyo,12.41,overcast clouds
2026-03-25T01:06:29.389Z,Tokyo,12.56,overcast clouds
2026-03-25T04:08:24.330Z,Tokyo,12.21,moderate rain
2026-03-25T06:48:56.195Z,Tokyo,11.61,moderate rain
2026-03-25T08:36:26.422Z,Tokyo,11.96,moderate rain
2026-03-25T10:37:19.937Z,Tokyo,10.91,moderate rain
2026-03-25T12:38:58.637Z,Tokyo,11.29,moderate rain
2026-03-25T14:52:11.816Z,Tokyo,11.57,heavy intensity rain
2026-03-25T16:51:54.873Z,Tokyo,11.01,heavy intensity rain
2026-03-25T18:40:59.462Z,Tokyo,10.81,heavy intensity rain
2026-03-25T20:27:20.743Z,Tokyo,11.63,moderate rain
2026-03-25T22:24:07.841Z,Tokyo,11.03,moderate rain
2026-03-26T01:11:58.865Z,Tokyo,11.55,heavy intensity rain
2026-03-26T04:23:09.454Z,Tokyo,11.32,moderate rain
2026-03-26T06:54:58.294Z,Tokyo,12.7,broken clouds
2026-03-26T08:40:43.561Z,Tokyo,12.66,broken clouds
2026-03-26T10:41:17.874Z,Tokyo,10.7,overcast clouds
2026-03-26T12:45:22.052Z,Tokyo,10.84,overcast clouds
2026-03-26T14:55:58.603Z,Tokyo,10.82,overcast clouds
2026-03-26T16:51:18.477Z,Tokyo,11.3,broken clouds
2026-03-26T18:48:37.171Z,Tokyo,10.71,overcast clouds
2026-03-26T20:25:29.479Z,Tokyo,10.61,overcast clouds
2026-03-26T22:16:20.418Z,Tokyo,11.09,few clouds
2026-03-27T01:11:46.953Z,Tokyo,14.27,broken clouds
2026-03-27T04:23:55.683Z,Tokyo,16.91,few clouds
2026-03-27T06:55:02.147Z,Tokyo,16.15,broken clouds
2026-03-27T08:37:52.137Z,Tokyo,15.13,broken clouds
2026-03-27T10:36:31.197Z,Tokyo,13.91,broken clouds
2026-03-27T12:36:07.497Z,Tokyo,12.19,moderate rain
2026-03-27T14:42:41.478Z,Tokyo,11.39,shower rain
2026-03-27T16:40:43.957Z,Tokyo,11.04,light intensity shower rain
2026-03-27T18:40:42.698Z,Tokyo,10.57,broken clouds
2026-03-27T20:24:24.533Z,Tokyo,11.1,overcast clouds
2026-03-27T22:19:52.828Z,Tokyo,11.39,overcast clouds
2026-03-28T01:05:37.620Z,Tokyo,13.61,broken clouds
2026-03-28T04:08:09.492Z,Tokyo,17.98,scattered clouds
2026-03-28T06:43:54.733Z,Tokyo,17.19,broken clouds
2026-03-28T08:26:08.177Z,Tokyo,16.78,broken clouds
2026-03-28T10:20:37.947Z,Tokyo,15.34,broken clouds
2026-03-28T12:28:28.245Z,Tokyo,14.81,broken clouds
2026-03-28T14:21:56.557Z,Tokyo,14.23,scattered clouds
2026-03-28T16:19:54.127Z,Tokyo,12.72,few clouds
2026-03-28T18:23:13.352Z,Tokyo,11.37,few clouds
2026-03-28T20:17:02.456Z,Tokyo,12.92,clear sky
2026-03-28T22:16:25.420Z,Tokyo,12.12,few clouds
2026-03-29T01:14:45.890Z,Tokyo,17.69,clear sky
2026-03-29T04:27:29.577Z,Tokyo,19.1,clear sky
2026-03-29T06:50:57.136Z,Tokyo,19.22,clear sky
2026-03-29T08:27:34.507Z,Tokyo,18.72,broken clouds
2026-03-29T10:21:02.637Z,Tokyo,15.95,broken clouds
2026-03-29T12:28:59.747Z,Tokyo,16.04,broken clouds
2026-03-29T14:23:54.717Z,Tokyo,15.01,broken clouds
2026-03-29T16:21:42.123Z,Tokyo,14.12,broken clouds
2026-03-29T18:25:07.592Z,Tokyo,13.48,overcast clouds
2026-03-29T20:18:39.055Z,Tokyo,12.56,broken clouds
2026-03-29T22:18:22.173Z,Tokyo,13.44,overcast clouds
2026-03-30T01:15:46.084Z,Tokyo,16.16,broken clouds
2026-03-30T04:34:44.658Z,Tokyo,19.68,broken clouds
2026-03-30T07:13:40.058Z,Tokyo,18.95,broken clouds
2026-03-30T09:01:41.203Z,Tokyo,17.72,broken clouds
2026-03-30T10:53:46.100Z,Tokyo,18.04,broken clouds
2026-03-30T12:49:10.795Z,Tokyo,17.57,broken clouds
2026-03-30T14:55:47.866Z,Tokyo,17.68,heavy intensity rain
2026-03-30T16:44:21.773Z,Tokyo,17.35,broken clouds
2026-03-30T18:43:19.588Z,Tokyo,17.11,broken clouds
2026-03-30T20:33:09.494Z,Tokyo,16.58,overcast clouds
2026-03-30T22:22:58.425Z,Tokyo,16.69,light rain
2026-03-31T01:13:49.642Z,Tokyo,15.35,overcast clouds
2026-03-31T04:26:02.080Z,Tokyo,15.88,overcast clouds
2026-03-31T06:59:54.877Z,Tokyo,15.87,light intensity shower rain
2026-03-31T08:44:30.023Z,Tokyo,17.44,shower rain
2026-03-31T10:42:56.212Z,Tokyo,18.97,overcast clouds
2026-03-31T12:47:00.126Z,Tokyo,18.21,overcast clouds
2026-03-31T14:53:30.530Z,Tokyo,17.31,overcast clouds
2026-03-31T16:45:26.522Z,Tokyo,16.29,scattered clouds
2026-03-31T18:43:47.457Z,Tokyo,15.38,few clouds
2026-03-31T20:31:50.482Z,Tokyo,15.38,broken clouds
2026-03-31T22:23:39.236Z,Tokyo,16.39,broken clouds
2026-04-01T01:19:59.476Z,Tokyo,17.13,broken clouds
2026-04-01T04:38:14.684Z,Tokyo,14.32,light intensity shower rain
2026-04-01T07:06:49.393Z,Tokyo,12.65,shower rain
2026-04-01T08:52:37.441Z,Tokyo,12.3,light intensity shower rain
2026-04-01T10:44:15.942Z,Tokyo,11.74,mist
2026-04-01T12:50:41.512Z,Tokyo,11.09,heavy intensity rain
2026-04-01T14:56:43.167Z,Tokyo,10.58,heavy intensity rain
2026-04-01T16:42:14.399Z,Tokyo,10,shower rain
2026-04-01T18:43:20.664Z,Tokyo,9.99,light intensity shower rain
2026-04-01T20:33:16.588Z,Tokyo,9.36,light intensity shower rain
2026-04-01T22:25:24.773Z,Tokyo,9.1,mist
2026-04-02T01:10:30.441Z,Tokyo,10.13,mist
2026-04-02T04:17:01.551Z,Tokyo,12.27,light intensity shower rain
2026-04-02T06:58:12.350Z,Tokyo,15.62,few clouds
2026-04-02T08:42:55.400Z,Tokyo,15.12,few clouds
2026-04-02T10:40:44.481Z,Tokyo,12.55,clear sky
2026-04-02T12:43:26.837Z,Tokyo,11.7,clear sky
2026-04-02T14:45:26.828Z,Tokyo,11.63,clear sky
2026-04-02T16:43:16.063Z,Tokyo,10.38,clear sky
2026-04-02T18:39:47.670Z,Tokyo,9.07,clear sky
2026-04-02T20:23:35.493Z,Tokyo,8.34,clear sky
2026-04-02T22:21:33.901Z,Tokyo,10.27,few clouds
2026-04-03T01:12:50.387Z,Tokyo,16.66,few clouds
2026-04-03T04:18:09.019Z,Tokyo,19.34,few clouds
2026-04-03T06:55:22.358Z,Tokyo,18.96,few clouds
2026-04-03T08:40:12.564Z,Tokyo,17.26,broken clouds
2026-04-03T10:32:27.734Z,Tokyo,15.77,clear sky
2026-04-03T12:36:05.719Z,Tokyo,14.68,clear sky
2026-04-03T14:35:14.142Z,Tokyo,13.73,clear sky
2026-04-03T16:27:07.016Z,Tokyo,13.49,clear sky
2026-04-03T18:31:11.224Z,Tokyo,13.4,clear sky
2026-04-03T20:23:01.483Z,Tokyo,13.77,moderate rain
2026-04-03T22:21:00.855Z,Tokyo,14.56,light rain
2026-04-04T01:06:51.531Z,Tokyo,15.6,light intensity shower rain
2026-04-04T04:05:45.190Z,Tokyo,13.37,light intensity shower rain
2026-04-04T06:45:15.968Z,Tokyo,15.86,light intensity shower rain
2026-04-04T08:27:44.567Z,Tokyo,17.15,light intensity shower rain
2026-04-04T10:21:55.650Z,Tokyo,16.82,light intensity shower rain
2026-04-04T12:29:04.565Z,Tokyo,15.66,light intensity shower rain
2026-04-04T14:23:58.849Z,Tokyo,15.8,mist
2026-04-04T16:21:39.131Z,Tokyo,16.7,light intensity shower rain
2026-04-04T18:25:04.571Z,Tokyo,17.67,broken clouds
2026-04-04T20:17:07.073Z,Tokyo,14.56,overcast clouds
2026-04-04T22:16:38.965Z,Tokyo,14.81,broken clouds
2026-04-05T01:15:46.010Z,Tokyo,19.63,broken clouds
2026-04-05T04:27:09.766Z,Tokyo,22.76,heavy intensity rain
2026-04-05T06:53:14.708Z,Tokyo,20.81,light rain
2026-04-05T08:30:50.910Z,Tokyo,20.42,light rain
2026-04-05T10:22:15.523Z,Tokyo,19.52,broken clouds
2026-04-05T12:30:11.576Z,Tokyo,18.69,clear sky
2026-04-05T14:25:59.040Z,Tokyo,17.62,clear sky
2026-04-05T16:23:09.095Z,Tokyo,17.23,few clouds
2026-04-05T18:25:58.644Z,Tokyo,15.75,scattered clouds
2026-04-05T20:19:55.717Z,Tokyo,15.48,broken clouds
2026-04-05T22:18:42.301Z,Tokyo,16.92,few clouds
2026-04-06T01:16:13.085Z,Tokyo,20.28,broken clouds
2026-04-06T04:33:58.562Z,Tokyo,22.39,broken clouds
2026-04-06T07:15:23.040Z,Tokyo,20.42,overcast clouds
2026-04-06T08:59:25.458Z,Tokyo,19.48,overcast clouds
2026-04-06T10:45:02.914Z,Tokyo,19.68,overcast clouds
2026-04-06T12:42:36.343Z,Tokyo,18.93,overcast clouds
2026-04-06T14:39:28.271Z,Tokyo,17.89,overcast clouds
2026-04-06T16:34:25.698Z,Tokyo,18.06,clear sky
2026-04-06T18:40:07.987Z,Tokyo,17.23,overcast clouds
2026-04-06T20:27:23.542Z,Tokyo,17.39,clear sky
2026-04-06T22:23:22.758Z,Tokyo,18.06,clear sky
2026-04-07T01:13:56.398Z,Tokyo,17.33,overcast clouds
2026-04-07T04:23:14.054Z,Tokyo,17.2,heavy intensity rain
2026-04-07T07:02:22.233Z,Tokyo,17.23,overcast clouds
2026-04-07T08:50:27.783Z,Tokyo,13.03,broken clouds
2026-04-07T10:45:04.623Z,Tokyo,12.05,overcast clouds
2026-04-07T12:53:02.984Z,Tokyo,10.74,few clouds
2026-04-07T14:59:03.742Z,Tokyo,9.88,scattered clouds
2026-04-07T16:44:00.489Z,Tokyo,9.25,scattered clouds
2026-04-07T18:44:18.883Z,Tokyo,9.17,clear sky
2026-04-07T20:33:46.185Z,Tokyo,9.07,clear sky
2026-04-07T22:26:45.229Z,Tokyo,10.23,clear sky
2026-04-08T01:14:57.896Z,Tokyo,13.53,clear sky
2026-04-08T04:26:23.067Z,Tokyo,17.43,clear sky
2026-04-08T07:04:25.615Z,Tokyo,17.24,clear sky
2026-04-08T08:49:33.440Z,Tokyo,15.6,clear sky
2026-04-08T10:46:55.658Z,Tokyo,14.04,clear sky
2026-04-08T12:52:39.551Z,Tokyo,12.94,clear sky
2026-04-08T15:00:27.362Z,Tokyo,13.09,clear sky
2026-04-08T19:00:13.346Z,Tokyo,13.25,clear sky
2026-04-08T20:30:41.826Z,Tokyo,11.52,few clouds
2026-04-08T22:28:18.063Z,Tokyo,13.88,clear sky
2026-04-09T01:04:46.036Z,Tokyo,17.2,overcast clouds
2026-04-09T04:22:37.358Z,Tokyo,18.8,overcast clouds
2026-04-09T07:08:24.555Z,Tokyo,17.77,heavy intensity rain
2026-04-09T08:57:33.008Z,Tokyo,17.32,overcast clouds
2026-04-09T10:51:21.157Z,Tokyo,16.86,overcast clouds
2026-04-09T12:55:26.540Z,Tokyo,16.54,moderate rain
2026-04-09T15:12:49.615Z,Tokyo,16.81,heavy intensity rain
2026-04-09T16:55:29.632Z,Tokyo,15.94,moderate rain
2026-04-09T18:44:42.511Z,Tokyo,16.51,moderate rain
2026-04-09T20:38:26.529Z,Tokyo,16.68,overcast clouds
2026-04-09T22:30:01.098Z,Tokyo,17.91,broken clouds
2026-04-10T01:15:25.931Z,Tokyo,19.27,overcast clouds
2026-04-10T04:36:19.103Z,Tokyo,18.62,light intensity shower rain
2026-04-10T07:13:24.610Z,Tokyo,18.73,overcast clouds
2026-04-10T08:58:06.949Z,Tokyo,19.47,heavy intensity rain
2026-04-10T10:42:26.053Z,Tokyo,19.16,heavy intensity shower rain
2026-04-10T12:41:29.540Z,Tokyo,18.93,moderate rain
2026-04-10T14:41:25.640Z,Tokyo,18.26,broken clouds
2026-04-10T16:39:16.693Z,Tokyo,17.51,broken clouds
2026-04-10T18:37:24.397Z,Tokyo,16.69,clear sky
2026-04-10T20:23:11.275Z,Tokyo,16.69,clear sky
2026-04-10T22:24:34.007Z,Tokyo,16.99,clear sky
2026-04-11T01:10:39.621Z,Tokyo,20.68,clear sky
2026-04-11T04:09:57.931Z,Tokyo,26.66,few clouds
2026-04-11T06:45:50.235Z,Tokyo,26.12,clear sky
2026-04-11T08:29:39.036Z,Tokyo,25.43,clear sky
2026-04-11T10:22:32.164Z,Tokyo,23.28,clear sky
2026-04-11T12:30:35.115Z,Tokyo,22.08,clear sky
2026-04-11T14:26:50.638Z,Tokyo,18.03,clear sky
2026-04-11T16:22:24.890Z,Tokyo,18.63,broken clouds
2026-04-11T18:26:40.350Z,Tokyo,16.11,clear sky
2026-04-11T20:19:14.461Z,Tokyo,16.05,overcast clouds
2026-04-11T22:19:44.765Z,Tokyo,15.3,broken clouds
2026-04-12T01:19:04.079Z,Tokyo,18.24,overcast clouds
2026-04-12T04:36:45.697Z,Tokyo,20.15,broken clouds
2026-04-12T07:01:45.344Z,Tokyo,20.91,scattered clouds
2026-04-12T08:35:52.690Z,Tokyo,17.35,scattered clouds
2026-04-12T10:27:39.555Z,Tokyo,17.04,broken clouds
2026-04-12T12:34:11.270Z,Tokyo,17.24,broken clouds
2026-04-12T14:31:56.343Z,Tokyo,17.3,overcast clouds
2026-04-12T16:24:59.237Z,Tokyo,16.98,overcast clouds
2026-04-12T18:30:47.508Z,Tokyo,16.66,overcast clouds
2026-04-12T20:22:16.822Z,Tokyo,14.76,scattered clouds
2026-04-12T22:21:00.902Z,Tokyo,17.04,overcast clouds
2026-04-13T01:21:13.926Z,Tokyo,21.35,overcast clouds
2026-04-13T04:48:35.707Z,Tokyo,22.08,overcast clouds
2026-04-13T07:45:28.348Z,Tokyo,20.98,heavy intensity rain
2026-04-13T09:24:51.855Z,Tokyo,19.94,clear sky
2026-04-13T11:06:59.305Z,Tokyo,18.79,broken clouds
2026-04-13T12:56:38.114Z,Tokyo,17.84,scattered clouds
2026-04-13T15:06:58.650Z,Tokyo,17.34,broken clouds
2026-04-13T16:51:57.015Z,Tokyo,17.05,scattered clouds
2026-04-13T18:57:57.120Z,Tokyo,16.71,few clouds
2026-04-13T20:41:30.075Z,Tokyo,16.69,scattered clouds
2026-04-13T22:34:07.856Z,Tokyo,17.18,broken clouds
2026-04-14T01:19:57.763Z,Tokyo,20.17,few clouds
2026-04-14T04:35:52.189Z,Tokyo,23.19,broken clouds
2026-04-14T07:15:10.653Z,Tokyo,21.84,overcast clouds
2026-04-14T09:07:42.204Z,Tokyo,19.98,overcast clouds
2026-04-14T10:54:58.334Z,Tokyo,18.57,overcast clouds
2026-04-14T12:56:32.187Z,Tokyo,17.85,overcast clouds
2026-04-14T15:05:20.493Z,Tokyo,16.69,broken clouds
2026-04-14T16:53:57.750Z,Tokyo,16.75,overcast clouds
2026-04-14T18:55:53.949Z,Tokyo,15.53,broken clouds
2026-04-14T20:40:44.073Z,Tokyo,15.07,mist
2026-04-14T22:35:18.150Z,Tokyo,17.01,broken clouds
2026-04-15T01:16:59.464Z,Tokyo,20.36,broken clouds
2026-04-15T04:35:48.364Z,Tokyo,21.53,overcast clouds
2026-04-15T07:15:49.144Z,Tokyo,20.76,overcast clouds
2026-04-15T09:08:18.882Z,Tokyo,17.82,light rain
2026-04-15T10:51:07.911Z,Tokyo,17.81,heavy intensity rain
2026-04-15T12:55:30.794Z,Tokyo,16.24,light intensity shower rain
2026-04-15T14:58:30.235Z,Tokyo,15.8,heavy intensity rain
2026-04-15T16:51:01.820Z,Tokyo,15.75,heavy intensity rain
2026-04-15T18:57:36.876Z,Tokyo,16.02,light rain
2026-04-15T20:36:33.438Z,Tokyo,13.87,broken clouds
2026-04-15T22:32:11.011Z,Tokyo,16.9,overcast clouds
2026-04-16T01:22:03.548Z,Tokyo,19.82,few clouds
2026-04-16T04:42:08.198Z,Tokyo,23.19,broken clouds
2026-04-16T07:16:30.036Z,Tokyo,18.98,few clouds
2026-04-16T09:07:31.628Z,Tokyo,15.94,clear sky
2026-04-16T10:53:23.198Z,Tokyo,13.93,clear sky
2026-04-16T13:00:22.092Z,Tokyo,11.84,few clouds
2026-04-16T15:16:23.877Z,Tokyo,11.08,few clouds
2026-04-16T17:00:58.070Z,Tokyo,11.37,clear sky
2026-04-16T18:55:19.437Z,Tokyo,10.14,broken clouds
2026-04-16T20:37:22.795Z,Tokyo,9.61,few clouds
2026-04-16T22:28:45.958Z,Tokyo,11.33,clear sky
2026-04-17T01:19:45.374Z,Tokyo,14.96,few clouds
2026-04-17T04:39:07.544Z,Tokyo,19.5,clear sky
2026-04-17T07:16:48.339Z,Tokyo,19.85,overcast clouds
2026-04-17T09:06:51.005Z,Tokyo,17.04,broken clouds
2026-04-17T10:45:14.797Z,Tokyo,16.08,overcast clouds
2026-04-17T12:51:57.973Z,Tokyo,14.58,overcast clouds
2026-04-17T14:46:08.413Z,Tokyo,13,broken clouds
2026-04-17T16:41:13.252Z,Tokyo,14.6,overcast clouds
2026-04-17T18:40:26.333Z,Tokyo,13.28,broken clouds
2026-04-17T20:33:26.346Z,Tokyo,13.08,broken clouds
2026-04-17T22:26:52.088Z,Tokyo,14.26,broken clouds
2026-04-18T01:13:15.900Z,Tokyo,18.12,overcast clouds
2026-04-18T04:21:38.911Z,Tokyo,19.77,overcast clouds
2026-04-18T06:54:44.566Z,Tokyo,20.71,clear sky
2026-04-18T08:35:24.504Z,Tokyo,20.91,scattered clouds
2026-04-18T10:30:06.205Z,Tokyo,18.73,few clouds
2026-04-18T12:34:04.363Z,Tokyo,17.93,few clouds
2026-04-18T14:32:54.291Z,Tokyo,17.31,clear sky
2026-04-18T16:25:27.035Z,Tokyo,16.06,clear sky
2026-04-18T18:30:26.734Z,Tokyo,16.95,broken clouds
2026-04-18T20:23:12.052Z,Tokyo,16.78,overcast clouds
2026-04-18T22:21:16.565Z,Tokyo,17.19,clear sky
2026-04-19T01:22:21.170Z,Tokyo,20.07,broken clouds
2026-04-19T04:41:33.875Z,Tokyo,23.73,overcast clouds
2026-04-19T07:04:39.710Z,Tokyo,23.84,overcast clouds
2026-04-19T08:41:01.565Z,Tokyo,21.45,overcast clouds
2026-04-19T10:29:13.485Z,Tokyo,19.84,overcast clouds
2026-04-19T12:33:33.052Z,Tokyo,19.2,overcast clouds
2026-04-19T14:33:01.719Z,Tokyo,18.36,overcast clouds
2026-04-19T16:26:13.386Z,Tokyo,17.66,overcast clouds
2026-04-19T18:31:50.537Z,Tokyo,16.27,broken clouds
2026-04-19T20:23:51.192Z,Tokyo,15.41,broken clouds
2026-04-19T22:22:27.132Z,Tokyo,16.91,scattered clouds
2026-04-20T01:22:06.594Z,Tokyo,19.44,overcast clouds
2026-04-20T04:48:14.732Z,Tokyo,22.33,overcast clouds
2026-04-20T07:47:49.555Z,Tokyo,21.92,broken clouds
2026-04-20T09:30:39.603Z,Tokyo,19.08,scattered clouds
2026-04-20T11:09:25.624Z,Tokyo,17.73,few clouds
2026-04-20T13:01:16.395Z,Tokyo,17.48,broken clouds
2026-04-20T15:07:40.343Z,Tokyo,17.59,scattered clouds
2026-04-20T16:51:58.118Z,Tokyo,17.45,scattered clouds
2026-04-20T18:48:20.083Z,Tokyo,17.52,few clouds
2026-04-20T20:34:37.923Z,Tokyo,17.29,few clouds
2026-04-20T22:32:29.972Z,Tokyo,18.2,scattered clouds
2026-04-21T01:19:28.440Z,Tokyo,18.66,broken clouds
2026-04-21T04:38:55.401Z,Tokyo,22.41,overcast clouds
2026-04-21T07:19:35.069Z,Tokyo,25.14,scattered clouds
2026-04-21T09:15:51.534Z,Tokyo,22.3,scattered clouds
2026-04-21T10:57:11.831Z,Tokyo,19.44,clear sky
2026-04-21T12:55:57.789Z,Tokyo,18.8,clear sky
2026-04-21T15:02:51.521Z,Tokyo,17.8,scattered clouds
2026-04-21T16:45:58.784Z,Tokyo,17.03,scattered clouds
2026-04-21T18:54:12.984Z,Tokyo,13.94,clear sky
2026-04-21T20:38:34.891Z,Tokyo,16.04,scattered clouds
2026-04-21T22:29:05.342Z,Tokyo,16.67,scattered clouds
2026-04-22T01:18:03.032Z,Tokyo,19.63,overcast clouds
2026-04-22T04:36:30.710Z,Tokyo,21.22,broken clouds
2026-04-22T07:17:52.604Z,Tokyo,19.43,overcast clouds
2026-04-22T09:10:18.123Z,Tokyo,19.74,light rain
2026-04-22T10:55:53.907Z,Tokyo,19.06,heavy intensity rain
2026-04-22T12:56:22.844Z,Tokyo,18.99,overcast clouds
2026-04-22T15:03:27.089Z,Tokyo,18.52,clear sky
2026-04-22T16:47:44.032Z,Tokyo,18.25,overcast clouds
2026-04-22T18:55:43.094Z,Tokyo,16.44,clear sky
2026-04-22T20:41:29.805Z,Tokyo,17.11,overcast clouds
2026-04-22T22:36:55.073Z,Tokyo,16.61,light rain
2026-04-23T01:23:04.273Z,Tokyo,18.57,light rain
2026-04-23T04:41:33.402Z,Tokyo,16,heavy intensity rain
2026-04-23T07:19:31.525Z,Tokyo,15.25,moderate rain
2026-04-23T09:16:38.666Z,Tokyo,14.89,heavy intensity rain
2026-04-23T10:59:36.514Z,Tokyo,13,heavy intensity rain
2026-04-23T12:56:05.284Z,Tokyo,12.69,moderate rain
2026-04-23T15:29:10.192Z,Tokyo,12.86,moderate rain
2026-04-23T17:07:15.307Z,Tokyo,12.28,moderate rain
2026-04-23T18:52:29.400Z,Tokyo,12.3,overcast clouds
2026-04-23T20:42:00.353Z,Tokyo,12.7,broken clouds
2026-04-23T22:32:47.321Z,Tokyo,13.51,broken clouds
2026-04-24T01:22:39.745Z,Tokyo,16.42,broken clouds
2026-04-24T04:45:08.547Z,Tokyo,19.74,light rain
2026-04-24T07:46:00.754Z,Tokyo,17.24,broken clouds
2026-04-24T09:21:17.571Z,Tokyo,15.9,broken clouds
2026-04-24T10:57:22.399Z,Tokyo,14.87,broken clouds
2026-04-24T12:54:38.267Z,Tokyo,14.6,broken clouds
2026-04-24T14:59:42.769Z,Tokyo,14.19,broken clouds
